concept,source language text,target language text,variations,label
become,One seemingly small aspect of the overall relief effort became increasingly important as the delivery of food and water started rolling.,"Ընդհանուր օգնության ջանքերի թվացյալ փոքր մի ասպեկտ դարձավ այնքան կարևոր, ինչքան սննդի առաքումը, ջուրը սկսեց հոսել: Հունվարն ու փետրվարը","['դարձա/դարձավ/դարձել', 'դառնալ/դառնալու/դառնում/կդառնա']",դարձա/դարձավ/դարձել
become,"Suddenly, I became an orphan and homeless.",Հանկարծ ես դարձա որբ և անտուն:,"['դարձա/դարձավ/դարձել', 'դառնալ/դառնալու/դառնում/կդառնա']",դարձա/դարձավ/դարձել
become,"I gave it to another 100 students. Here is what happened: Now the most popular option became the least popular, and the least popular became the most popular.","Տվեցի այլ 100 ուսանողների: Ահա թե ինչ տեղի ունեցավ: Հիմա էլ ամենագրավիչ տարբերակը դարձավ ամենաքիչը, և հակառակը:","['դարձա/դարձավ/դարձել', 'դառնալ/դառնալու/դառնում/կդառնա']",դարձա/դարձավ/դարձել
way,"I'd seen it every day, but this time I saw it differently -- a new approach to sculpture, a way to make volumetric form without heavy solid materials.","Ամեն օր դա տեսել էի, բայց այս անգամ այլ կերպ ընկալեցի` որպես քանդակի ստեղծման նոր մոտեցում, որպես առանց ծանր հոծ նյութի ծավալատարածական ձև ստանալու միջոց:","['ձև/ձևերով/ձևով', 'կերպ/կերպով']",կերպ/կերպով
way,"And in a more subtle way, I think, this works for all of the veiled speech acts involving plausible deniability: the bribes, threats, propositions, solicitations and so on.","Կարծում եմ այս տեխնիկան էլ ավելի թաքնված կերպով աշխատում է բոլոր քողարկված խոսքի գործողություններում, որոնց թվում է հավատալի մերժման հնարավորությունը` կաշառքների, առևանգումների, առաջարկությունների սադրանքների և այլնի.","['ձև/ձևերով/ձևով', 'կերպ/կերպով']",կերպ/կերպով
way,"I had to say goodbye in some way, shape or form.",Ես պետք է նրան հրաժեշտ տայի այս կամ այն ձևով։,"['ձև/ձևերով/ձևով', 'կերպ/կերպով']",ձև/ձևերով/ձևով
way,"So I mean the kind of speech that you see someone giving in an old movie where they clear their throat, and they go, ""Ahem, ladies and gentlemen,"" and then they speak in a certain way which has nothing to do with casual speech.","Ես նկատի ունեմ այն տեսակի խոսքը, որը տեսնում ենք, երբ որևէ մեկը հին ֆիլմում մաքրում է կոկորդը և սկսում «Ըհըմ, տիկնայք և պարոնայք», և ապա նրանք խոսում են որոշակի ձևով, որը որևէ կապ չունի առօրյա խոսքի հետ:","['ձև/ձևերով/ձևով', 'կերպ/կերպով']",ձև/ձևերով/ձևով
way,"And so, the way I'm thinking of texting these days is that what we're seeing is a whole new way of writing that young people are developing, which they're using alongside their ordinary writing skills, and that means that they're able to do two things.","Եվ ահա, այն ինչ ես եմ այժմ մտածում հաղորդագրություններ գրելու մասին, այն է ինչ մենք տեսնում ենք գրելու ամբողջովին նոր ձև է, որը երիտասարդությունն է ստեղծում, որը նրանք օգտագործում են առօրյա գրավոր հմտություններին զուգահեռ և, դա նշանակում է, որ նրանք կարողանում են երկու գործողություն կատարել:","['ձև/ձևերով/ձևով', 'կերպ/կերպով']",ձև/ձևերով/ձևով
way,"All over Chicago in every kindergarten class in the city, every teacher is saying the same words in the same way on the same day.","Ամբողջ Չիկագոյում, քաղաքի յուրաքանչյուր մանկապարտեզում յուրաքանչյուր ուսուցիչ նույն բառերն է ասում, նույն ձևով, նույն օրը։","['ձև/ձևերով/ձևով', 'կերպ/կերպով']",ձև/ձևերով/ձևով
way,We have a way of dealing with information that has sort of personal -- personally identifying information in it.,Մենք անձնական տեղեկությունների հետ աշխատելու հատուկ ձև ունենք։,"['ձև/ձևերով/ձևով', 'կերպ/կերպով']",ձև/ձևերով/ձևով
make,"So you look around, where you're going to land, you try to make yourself ready.","Եվ այսպես, դու նայում ես, թե որտեղ ես իջնելու, փորձում ես պատրաստել ինքդ քեզ:","['պատրաստել/պատրաստում/պատրաստված', 'ստեղծել/ստեղծելու/ստեղծում']",պատրաստել/պատրաստում/պատրաստված
make,Now you can just make a little network like this and fold them and stick them together and make an icosahedron.,Կարող եք նմանատիպ շղթա պատրաստել ծալել և սոսնձել իրար և ստանալ քսանանկյուն։,"['պատրաստել/պատրաստում/պատրաստված', 'ստեղծել/ստեղծելու/ստեղծում']",պատրաստել/պատրաստում/պատրաստված
make,"Because our hamburger recipe, our ultimate hamburger recipe, if you make the buns and you marinate the meat and you do all this stuff, it does take about 30 hours.","Քանի որ մեր համբուրգերի բաղադրատոմսը, մեր վերջնական համբուրգերի բաղադրատոմսն ենթադրում է քաղցր բուլկիների պատրաստում և մսի մարինացում: Այս ամբողջ գործընթացը 30 ժամ է տևում:","['պատրաստել/պատրաստում/պատրաստված', 'ստեղծել/ստեղծելու/ստեղծում']",պատրաստել/պատրաստում/պատրաստված
make,We make every aspect of this burger.,Մենք պատրաստել ենք այս համբուրգերի ամեն մի դետալը:,"['պատրաստել/պատրաստում/պատրաստված', 'ստեղծել/ստեղծելու/ստեղծում']",պատրաստել/պատրաստում/պատրաստված
make,"PM: I'm trying to make this more available to people so that anyone can develop their own SixthSense device, because the hardware is actually not that hard to manufacture or hard to make your own.","այնպես, որ բոլորը կարողանան ունենալ սեփական «SixthSense» սարքը, որովհետև այս տեխնիկական ապահովումը այդքան էլ բարդ չի արտադրել, կամ պատրաստել ինքնուրույն։","['պատրաստել/պատրաստում/պատրաստված', 'ստեղծել/ստեղծելու/ստեղծում']",պատրաստել/պատրաստում/պատրաստված
make,"These are ancient dice, made out of sheep's knuckles.","Սրանք հնադարյան զառեր են` պատրաստված ոչխարի ոսկորից, չէ:","['պատրաստել/պատրաստում/պատրաստված', 'ստեղծել/ստեղծելու/ստեղծում']",պատրաստել/պատրաստում/պատրաստված
make,"These guys make their fortunes online, but they make it through the illegal means of using things like banking Trojans to steal money from our bank accounts while we do online banking, or with keyloggers to collect our credit card information while we are doing online shopping from an infected computer.","Այս մարդիկ հարստությունը համացանցի շնորհիվ են ստեղծում, բայց նրանք անում են դա անօրինական միջոցներով` ասենք օգտագործելով բանկային տրոյաներ մեր բանկային հաշիվներից գումար գողանալու համար այն ժամանակ, երբ մենք համացանցի միջոցով բանկային գործարք ենք կատարում, կամ ստեղնաշարային լրտես ծրագրերի միջոցով հավաքում են մեր կրեդիտ քարտի տվյալները, երբ մենք առցանց գնումներ ենք կատարում վիրուսով վարակված համակարգչից:","['պատրաստել/պատրաստում/պատրաստված', 'ստեղծել/ստեղծելու/ստեղծում']",ստեղծել/ստեղծելու/ստեղծում
make,People made them.,"Մարդիկ ստեղծել են դրանք,","['պատրաստել/պատրաստում/պատրաստված', 'ստեղծել/ստեղծելու/ստեղծում']",ստեղծել/ստեղծելու/ստեղծում
make,"We're very good at creating personal narratives, but it's the shared narratives that make us a culture.","Մենք բավականին առաջ ենք գնացել մեր անհատական փորձը ստեղծելու մեջ, սակայն հենց հավաքական փորձն է հանդիսանում մեր մշակույթի հիմքը:","['պատրաստել/պատրաստում/պատրաստված', 'ստեղծել/ստեղծելու/ստեղծում']",ստեղծել/ստեղծելու/ստեղծում
make,"That's my hope, that you will join me in making and playing games like this.","Եվ հույս ունեմ, որ կմիանաք այսպիսի խաղեր ստեղծելու և խաղալու գործին:","['պատրաստել/պատրաստում/պատրաստված', 'ստեղծել/ստեղծելու/ստեղծում']",ստեղծել/ստեղծելու/ստեղծում
come,"He had misheard me and thought I was coming up because I was trying to make a poster, and so wasn't prepared to take me into the mines.","Նա ինձ սխալ էր հասկացել և մտածել էր, թե ես գալիս եմ, որովհետև ուզում եմ պոստեր պատրաստել, և պատրաստ չէր ինձ հանք տանելու:","['եկա/եկան/եկավ', 'եկեք/եկել', 'գալ/գալիս']",գալ/գալիս
come,"As it comes out of the grinder, you just have a little tray, and you just take it off in little passes, build it up, slice it vertically.","Երբ այն մսաղացից դուրս է գալիս մի փոքր ափսե եք վերցնում, փոքր շարժումներով հավաքում եք այն և ուղղահայաց բարակ շերտերով կտրտում:","['եկա/եկան/եկավ', 'եկեք/եկել', 'գալ/գալիս']",գալ/գալիս
come,"If you see the word ""microfinance,"" what comes to mind?","Երբ տեսնում եք «միկրոֆինանսներ» բառը, ի՞նչ է գալիս ձեր մտքին:","['եկա/եկան/եկավ', 'եկեք/եկել', 'գալ/գալիս']",գալ/գալիս
come,"When you move from a war zone and come to a secure place like Kakuma, you've really gone far.","Երբ դուրս ես գալիս պատերազմի գոտուց ու գալիս ես այնպիսի անվտանգ տեղ, ինչպիսին Կակուման է, իսկապես հեռու գնացած ես լինում:","['եկա/եկան/եկավ', 'եկեք/եկել', 'գալ/գալիս']",գալ/գալիս
come,"Preschool kids, for example, should be allowed to dive, hit, whistle, scream, be chaotic, and develop through that a lot of emotional regulation and a lot of the other social byproducts -- cognitive, emotional and physical -- that come as a part of rough and tumble play.","Օրինակ, նախադպրոցական տարիքի երեխաներին պետք է թույլատրվի սուզվել, հարվածել, սուլել, ճչալ, խառնաշփոթ առաջացնել և այդ կերպ զարգացնել հույզերի կարգավորումն ու շատ այլ կողմնակի հասարակական ընդունակություններ (ճանաչողական, հուզական և ֆիզիկական), որոնք առաջ են գալիս այդ կոպիտ և թավալգլոր տալու խաղերից:","['եկա/եկան/եկավ', 'եկեք/եկել', 'գալ/գալիս']",գալ/գալիս
come,"But for some reason, when it comes to the mental world, when we design things like healthcare and retirement and stock markets, we somehow forget the idea that we are limited.","Բայց ինչ-որ պատճառով, երբ բանական աշխարհի հերթն է գալիս, երբ պիտի ստեղծենք առողջապահություն, թոշակային համակարգ և արժեթղթերի շուկաներ, մոռանում ենք, որ սահմանափակ ենք:","['եկա/եկան/եկավ', 'եկեք/եկել', 'գալ/գալիս']",գալ/գալիս
come,"The year, let's remember, that this voice, now departed, first came a-cryin' into this big old crazy world of ours.","երբ, եկեք հիշենք, քանթրի երաժիշտը առաջին անգամ լացով եկավ այս խենթ աշխարհ:","['եկա/եկան/եկավ', 'եկեք/եկել', 'գալ/գալիս']",եկա/եկան/եկավ
come,"I came to learn that these were the three main stereotypes about my country: politics, cigarettes and the veil.","Այսպիսով, ես եկա այն եզրակացության, որ իմ երկրի մասին կան երեք կարծրատիպեր՝ քաղաքականությունը, սիգարետները եւ գլխաշորը:","['եկա/եկան/եկավ', 'եկեք/եկել', 'գալ/գալիս']",եկա/եկան/եկավ
come,"A letter came through from the Dalai Lama saying, ""This is an amazing thing. Come and see me.",Դալայ Լամայից ստացված նամակում ասվում էր. «Սա ապշեցուցիչ է: Եկեք ինձ մոտ հանդիպման:,"['եկա/եկան/եկավ', 'եկեք/եկել', 'գալ/գալիս']",եկեք/եկել
come,"All these children came to our clinic with a diagnosis of autism, attention deficit disorder, mental retardation, language problems.","Բոլոր այս երեխաները եկել էին մեզ մոտ աուտիզմի, ուշադրության պակասի, մտավոր հետամնացության, լեզվի խնդիրներով:","['եկա/եկան/եկավ', 'եկեք/եկել', 'գալ/գալիս']",եկեք/եկել
come,(Laughter) Come here. Come here. Come here.,Եկե՛ք: Եկե՛ք: Եկե՛ք:,"['եկա/եկան/եկավ', 'եկեք/եկել', 'գալ/գալիս']",եկեք/եկել
which,"Alasdair MacIntyre, the famous philosopher, said that, ""We have the concepts of the ancient morality of virtue, honor, goodness, but we no longer have a system by which to connect them.""","Հայտնի փիլիսոփա, Ալայսեդեր ՄաքԻնտայրը ասել է հետևյալը. «Մենք ունենք հնադարյան բարոյականության, առաքինության, պատվի, բարության գաղափարներ, բայց այլևս չունենք մի համակարգ, որի օգնությամբ կարող ենք կապել մեկը մյուսին»:","['որի/որին', 'որոնց/որոնցից/որով/որում']",որի/որին
which,"When comparing a 2005 interview, in which he had denied taking performance-enhancing drugs to a 2013 interview, in which he admitted it, his use of personal pronouns increased by nearly 3/4.","Եթե համեմատենք 2005-ին անցկացված հարցազրույցը, որտեղ վերջինս հերքել էր աշխատունակությունը խթանող դեղամիջոցներ գործածելու փաստը, 2013-ին անցկացված հարցազրույցի հետ, որի ընթացքում նա խոստովանել էր այդ իրողությունը. իր խոսքում անձնական դերանունների կիրառման քանակն ավելացել էր մոտ ¾-ով:","['որի/որին', 'որոնց/որոնցից/որով/որում']",որի/որին
which,"This process, called long term potentiation, is considered to be a mechanism by which memories are stored long-term, but how do some memories get lost?","Այս երևույթը, որ կոչվում է երկարաժամկետ պոտենցում, մեխանիզմ է, որի միջոցով հիշողությունները երկարաժամկետ պահպանվում են: Բայց ինչպե՞ս են որոշ հիշողություններ անհետանում:","['որի/որին', 'որոնց/որոնցից/որով/որում']",որի/որին
which,"(Laughter) But I believe there is a second climate crisis, which is as severe, which has the same origins, and that we have to deal with with the same urgency.","(Ծիծաղ) Բայց ես հավատացած եմ, որ կա նաև երկրորդ կլիմայական ճգնաժամ, որը նույնքան լուրջ է, որն ունի նույն ծագումը, և որի լուծումը նույնքան հրատապ է։","['որի/որին', 'որոնց/որոնցից/որով/որում']",որի/որին
which,"For me, the human voice is the vessel on which all emotions travel -- except, perhaps, jealousy.","Ինձ համար մարդկային ձայնն այն նավն է, որով ճամփորդում են բոլոր զգացմունքները, բացառությամբ, թերևս, նախանձի:","['որի/որին', 'որոնց/որոնցից/որով/որում']",որոնց/որոնցից/որով/որում
which,The list of things which we strictly have to be agnostic about doesn't stop at tooth fairies and teapots; it's infinite.,"Այն բաների ցանկը, որոնց մասին մենք պետք է լինենք ագնոստիկ չի ավարտվում ատամի փերիով և թեյնիկով։ Դա անվերջ է։","['որի/որին', 'որոնց/որոնցից/որով/որում']",որոնց/որոնցից/որով/որում
which,"She underwent four different regimes of chemotherapy over two years, none of which had an effect.","Երկու տարվա ընթացքում նա ստացել էր քիմիաթերապիայի տարբեր կուրսեր, որոնցից ոչ մեկն արդյունք չէր ունեցել:","['որի/որին', 'որոնց/որոնցից/որով/որում']",որոնց/որոնցից/որով/որում
which,"And all the while, I listened to my voices, with whom I'd finally learned to live with peace and respect and which in turn reflected a growing sense of compassion, acceptance and respect towards myself.","Եվ անընդհատ ես լսում էի իմ ձայներին, որոնց հետ վերջ ի վերջո սովորեցի ապրել խաղաղությամբ ու հարգանքով, և որոնք իրենց հերթին արտացոլում էին կարեկցանքի, ընդունման եւ հարգանքի ձևավորվող մի զգացում իմ նկատմամբ:","['որի/որին', 'որոնց/որոնցից/որով/որում']",որոնց/որոնցից/որով/որում
which,"Without pauses, those in the audience can choose the language in which they want to follow.","Ունկնդիրները կարող են առանց դադարների ընտրել այն լեզուն, որով ցանկանում են լսել ելույթը:","['որի/որին', 'որոնց/որոնցից/որով/որում']",որոնց/որոնցից/որով/որում
which,"(Laughter) And the reporters came too, which lead to bloggers and which lead to a call from something called TED.","/Ծիծաղ/ Հետո եկան լրագրողները, իսկ հետո բլոգերները, որոնցից հետո էլ ինձ զանգահարեցին TED-ից:","['որի/որին', 'որոնց/որոնցից/որով/որում']",որոնց/որոնցից/որով/որում
which,Mark Lepper and I did a series of studies in which we sought the answer to this very question.,"Ես և Մարկ Լեպերը մի շարք ուսումնասիրություններ կատարեցինք, որոնց մեջ մենք հենց այս հարցի պատասխանն էինք փնտրում։","['որի/որին', 'որոնց/որոնցից/որով/որում']",որոնց/որոնցից/որով/որում
every,"Girls outperform boys now at every level, from elementary school to graduate school.",Աղջիկները գերազանցում են տղաներին կրթական բոլոր մակարդակներում դպրոցի առաջին դասարանից մինչև համալսարան։,"['բոլոր', 'յուրաքանչյուր']",բոլոր
every,"How do you create a day voted by every single head of state in the world to create the first ever Ceasefire Nonviolence Day, the 21st of September?","Թե ինչպես անել, որ աշխարհի բոլոր պետությունների ղեկավարները համաձայնության գան Հրադադարի և առանց բռնության օր հայտարարելու շուրջ, և այդ օրը լինի սեպտեմբերի 21-ը:","['բոլոր', 'յուրաքանչյուր']",բոլոր
every,"[Every classroom could look like that] (Applause) Bill Gates: One day, we'd like every classroom in America to look something like that.","[Ամեն դասարան կարող է այդպիսին լինել] (Ծափահարություններ) Բիլ Գեյթս. Մի օր, մենք կուզենանք, որ Ամերիկայի բոլոր դասարանները այսպիսին լինեն:","['բոլոր', 'յուրաքանչյուր']",բոլոր
every,"When we round every corner and eliminate every sharp object, every pokey bit in the world, then the first time that kids come in contact with anything sharp, or not made out of round plastic, they'll hurt themselves with it.","Եթե մենք վերացնում ենք բոլոր սուր առարկաները, մենք հարթեցնում ենք աշխարհի բոլոր անկյունները, երբ երեխաներն առաջին անգամ հանդիպեն որևէ սուր կամ ոչ պլաստմասե առարկայի, հաստատ իրենց կվնասեն:","['բոլոր', 'յուրաքանչյուր']",բոլոր
every,"What if they had said, ""If you're the kind of person who likes to have total control over every aspect of your life, boy, do we have a product for you.","Իսկ ինչ կպատահեր, եթե նրանք իրենց ասելիքը այլ կերպ ձեւակերպեին. «Եթե դուք ցանկանում եք վերահսկել ձեր կյանքի բոլոր կողմերը, ապա, մենք ձեր ցանկությունը իրականացնող ապրանք ունենք:","['բոլոր', 'յուրաքանչյուր']",բոլոր
every,"And you don't need the three billion-dollar Hadron Collider for doing this. (Laughter) (Applause) This is there for every child, and every child can enjoy this.","Սրա համար պետք չէ երեք միլիարդ դոլարանոց Հադրոնի արագացուցիչ։ Սա յուրաքանչյուր երեխայի համար է, և յուրաքանչյուր երեխա կարող է օգտվել սրանից։","['բոլոր', 'յուրաքանչյուր']",յուրաքանչյուր
every,Stop giving them lists of questions every single one of which has an answer.,"Դադարեցրեք տալ նրանց հարցերի այնպիսի ցուցակներ, որոնցում յուրաքանչյուր հարց ունի պատասխան:","['բոլոր', 'յուրաքանչյուր']",յուրաքանչյուր
every,You're every breath that I take ...,♪ Դու իմ յուրաքանչյուր շունչն ես... ♪,"['բոլոր', 'յուրաքանչյուր']",յուրաքանչյուր
every,"Seizures are the trademark characteristic for most types of epilepsy, and every first-ever seizure needs to be assessed by a doctor to determine if one has epilepsy or if it's a symptom of something else.","Նոպաները հատուկ են էպիլեպտիկների մեծ մասին, և յուրաքանչյուր նոպան, որը տեղի է ունենում առաջին անգամ, պետք է ստուգվի բժշկի կողմից, որպեսզի որոշվի, արդյոք տվյալ անձը հիվանդ է էպիլեպսիայով, թե դա այլ բանի ախտանիշ է:","['բոլոր', 'յուրաքանչյուր']",յուրաքանչյուր
every,How have we convinced ourselves that every opinion has to count?,"Ինչպե՞ս ենք ինքներս մեզ համոզել, որ յուրաքանչյուր կարծիք պետք է հաշվի առնվի:","['բոլոր', 'յուրաքանչյուր']",յուրաքանչյուր
every,"And notice first of all -- so, to understand this, though, we need to dissect network structure a little bit first -- and notice that every person in this network has exactly the same structural location as every other person.","Եվ նկատեք` առաջին հերթին ... Եվ սա հասկանալու համար, մեզ անհրաժեշտ է նախ ուսումնասիրել ցանցերի կառուցվածքը: Նկատենք, որ ցանցի յուրաքանչյուր մասնակից ունի ամբողջովին նույն կառուցվածքային դիրքը, ինչ մնացածը:","['բոլոր', 'յուրաքանչյուր']",յուրաքանչյուր
every,"These are primary school kids -- third, fourth grade -- going to every household in the village, every household in the whole of Thailand, giving AIDS information and a condom to every household, given by these young kids.","Սրանք տարրական դպրոցի աշակերտներ են` երրորդ, չորրորդ դասարանցիներ, ովքեր գնում էին գյուղի յուրաքանչյուր տուն, ամբողջ Թայլանդի յուրաքանչյուր տուն, տարածելով ՁԻԱՀ-ի մասին տեղեկատվություն և պահպանակներ ամեն մի տուն. դա անում էին այս փոքրիկ երեխաները:","['բոլոր', 'յուրաքանչյուր']",յուրաքանչյուր
man,"The holy man Black Elk, said, ""I did not know then how much was ended.","Սուրբ մարդը` Բլեք Իլկը ասաց. -Ես այդ ժամանակ չգիտեի, ինչքան էին սպանվել:","['մարդը/մարդիկ/մարդուն', 'տղամարդ/տղամարդիկ/տղամարդկանց']",մարդը/մարդիկ/մարդուն
man,"Now, of course, the man was very impressed with this young man of 17 who could immediately give him the formula, so he recruited him.","Իհարկե, այդ մարդը շատ տպավորված էր 17 տարեկան երիտասարդով, ով անմիջապես տվեց նրանց գունաթափման բանաձևը, և նա աշխատանքի վերցրեց հորս։","['մարդը/մարդիկ/մարդուն', 'տղամարդ/տղամարդիկ/տղամարդկանց']",մարդը/մարդիկ/մարդուն
man,"This is an astonishing result: average men, average machines beating the best man, the best machine.","Սա զարմանալի արդյունք է. միջին մարդը, միջին մեքենաները հաղթում են լավագույն մարդուն, լավագույն մեքենային","['մարդը/մարդիկ/մարդուն', 'տղամարդ/տղամարդիկ/տղամարդկանց']",մարդը/մարդիկ/մարդուն
man,"We as men, good men, the large majority of men, we operate on the foundation of this whole collective socialization.","Մենք՝ տղամարդիկ, լավ տղամարդիկ, տղամարդկանց մեծամասնությունը, մենք գործում ենք այդ կոլեկտիվ սոցիալացման հիման վրա։","['մարդը/մարդիկ/մարդուն', 'տղամարդ/տղամարդիկ/տղամարդկանց']",տղամարդ/տղամարդիկ/տղամարդկանց
man,"I know men that stay home and work in the home to support wives with careers, and it's hard.","Ես ճանաչում եմ տղամարդկանց, ովքեր տանն են մնում և աջակցում իրենց կանանց, ովքեր կարիերայով են զբաղված։ Եվ դա դժվար է։ Երբ ես գնում եմ «Մաման և ես» և նման կենտրոններ","['մարդը/մարդիկ/մարդուն', 'տղամարդ/տղամարդիկ/տղամարդկանց']",տղամարդ/տղամարդիկ/տղամարդկանց
man,"We are literally going to sleep our way to the top -- literally -- (Laughter) (Applause) because unfortunately, for men, sleep deprivation has become a virility symbol.","Մենք բառացիորեն պատրաստվում ենք անկողնու միջոցով հասնել բարձրունքի: (Ծիծաղ) (Ծափահարություններ) Քանի որ, դժբախտաբար, տղամարդկանց համար քնի պակասը դարձել է առնականության խորհրդանիշ:","['մարդը/մարդիկ/մարդուն', 'տղամարդ/տղամարդիկ/տղամարդկանց']",տղամարդ/տղամարդիկ/տղամարդկանց
man,"In other words: as men, you are simply not supposed to be in the same physical space with women.","Այլ կերպ ասած, որպես տղամարդ, դու ուղղակի չպետք է գտնվես կնոջ հետ միևնույն ֆիզիկական տարածությունում: Եվ դա ես նկատեցի շատ զավեշտալի կերպով:","['մարդը/մարդիկ/մարդուն', 'տղամարդ/տղամարդիկ/տղամարդկանց']",տղամարդ/տղամարդիկ/տղամարդկանց
man,"For every dollar given to a women's program, 20 dollars are given to men's programs.",Կանաց ծրագրերին տրված յուրաքանչյուր դոլարի դիմաց տղամարդկանց ծրագրերն առժանանում են քսան դոլարի:,"['մարդը/մարդիկ/մարդուն', 'տղամարդ/տղամարդիկ/տղամարդկանց']",տղամարդ/տղամարդիկ/տղամարդկանց
man,"The recommended daily intake varies from between 2.5-3.7 liters of water for men, and about 2-2.7 liters for women, a range that is pushed up or down if we are healthy, active, old, or overheating.","Տղամարդկանց համար անհրաժեշտ ջրի ծավալը տատանվում է 2.5-3.7 լիտրի սահմաններում, իսկ կանանց համար՝ 2-2.7 լիտր: Սա կարող է աճել կամ նվազել՝ կախված նրանից, թե որքան առողջ, ակտիվ, մեծահասակ կամ գերտաքացած ենք:","['մարդը/մարդիկ/մարդուն', 'տղամարդ/տղամարդիկ/տղամարդկանց']",տղամարդ/տղամարդիկ/տղամարդկանց
man,"An HP report found that men will apply for a job if they meet only 60 percent of the qualifications, but women, women will apply only if they meet 100 percent of the qualifications.","HP կազմակերպության զեկույցը նշում է, որ տղամարդիկ կդիմեն հաստիքին եթե համապատասխանեն պահանջների 60%-ին, սակայն կանայք կդիմեն, եթե համապատասխանեն 100%-ին։","['մարդը/մարդիկ/մարդուն', 'տղամարդ/տղամարդիկ/տղամարդկանց']",տղամարդ/տղամարդիկ/տղամարդկանց
man,"See, boomers in the '60s -- they were getting married at an average age for women of 20 and 23 for men.","Տեսեք, 60-ականներին կանայք միջինում ամուսնանում էին 20 տարեկանում, տղամարդիկ`23:","['մարդը/մարդիկ/մարդուն', 'տղամարդ/տղամարդիկ/տղամարդկանց']",տղամարդ/տղամարդիկ/տղամարդկանց
again,"This whole page was, again, managed by the people.","Կրկին, էջն ամբողջությամբ կառավարվում էր մարդկանց կողմից։","['կրկին', 'նորից']",կրկին
again,"(Laughter) So when that happens -- this works in Keynote, PowerPoint, it works in every program -- all you do is hit the letter B key, B for blackout, to black out the slide, make everybody look at you, and then when you're ready to go on, you hit B again, and if you're really on a roll, you can hit the W key for ""whiteout,"" and you white out the slide, and then you can hit W again to un-blank it.","Երբ այդպես է լինում (սա աշխատում է և Keynote և Powerpoint ծրագրերում), դուք միայն պետք է B ստեղնը սեղմեք, B` սլայդը սևացնելու համար, ստիպելով բոլորին ձեզ նայել, և երբ պատրաստ եք շարունակել` կրկին սեղմում եք B: Եթե հավես ունեք, կարող եք W ստեղնը սեղմել, սպիտակեցնելու համար: W` սպիտակեցնում է, ապա նորից սեղմում եք W ու սլայդը վերադառնում է, իր նախնական տեսքին:","['կրկին', 'նորից']",կրկին
again,"Another fantastic case of creating intangible value to replace actual or material value, which remember, is what, after all, the environmental movement needs to be about: This again is from Prussia, from, I think, about 1812, 1813.","Եվս մի զարմանալի դեպք անշոշափելի արժեք ստեղծելու իրական կամ նյութական արժեքը փոխարինելու համար, որը, ինչպես հիշում եք, նույնն է, ինչ շրջակա միջավայրի պաշտպանութան շարժումն է: Այս օրինակը կրկին Պրուսիայից է, կարծում եմ 1812-1813 թթ:","['կրկին', 'նորից']",կրկին
again,"(Laughter) Again, education, class entertainment.","(Ծիծաղ) Կրկին, կրթություն, դասարանային զվարճանք:","['կրկին', 'նորից']",կրկին
again,"Over again and again in the Psalms, which Gladstone said was the greatest book in the world, David describes the evils of the human race.","Նորից ու նորից Սաղմոսներում՝ որը Գլադսթոնն ասաց ամենահրաշալի գիրքն է աշխարհում, Դավիթը նկարագրում է մարդկային դասի չարությունը:","['կրկին', 'նորից']",նորից
again,"Of course, in an ideal world, again we'd love to do everything.","Իհարկե, իդեալական աշխարհում, նորից եմ ասում, մենք ուրախ կլինեինք անել ամեն ինչ:","['կրկին', 'նորից']",նորից
again,"And I was showing them my experiences and trying to, again, raise awareness.","Ես նրանց ցույց էի տալիս իմ փորձը, և նորից փորձում էի բարձրացնել ՄԻԱՎ-ի իրազեկության մակարդակը:","['կրկին', 'նորից']",նորից
each,"By the end of our lunch, we acknowledged each other's openness.","Ճաշն ավարտվելուն պես, մենք գիտակցեցինք և հաստատեցինք միմյանց բաց լինելը։","['միմյանց', 'յուրաքանչյուր/յուրաքանչյուրը']",միմյանց
each,And I hope that someday we'll all live together in peace and respecting each other.,"Եվ հույս ունեմ, որ մի օր մենք բոլորս միասին կապրենք խաղաղության մեջ` հարգելով միմյանց:","['միմյանց', 'յուրաքանչյուր/յուրաքանչյուրը']",միմյանց
each,"But I believe that every human being needs to listen consciously in order to live fully -- connected in space and in time to the physical world around us, connected in understanding to each other, not to mention spiritually connected, because every spiritual path I know of has listening and contemplation at its heart.","Սակայն հավատացած եմ, որ յուրաքանչյուր մարդ պետք է գիտակցաբար լսի լիարժեք ապրելու համար. ժամանակի ու տարածության մեջ մեզ շրջապատող ֆիզիկական աշխարհի հետ կապակցված լինելու, փոխըմբռնման շնորհիվ միմյանց հետ կապված լինելու համար: Էլ չեմ ասում հոգևոր կապվածության մասին, քանի որ իմ գիտեցած ցանկացած հոգևոր ճանապարհի հիմքում լսելն ու խորհելն է ընկած:","['միմյանց', 'յուրաքանչյուր/յուրաքանչյուրը']",միմյանց
