concept,source language text,target language text,variations,label
all,"Because all of these great innovators and inventors that we've talked to and seen over the last few days are also sitting in tiny corners in different parts of the world, and all they're asking us to do is create that space to unlock the intelligence, unlock the passion, unlock all of the great things that they hold within themselves.","ஆகையால் இந்த அனைத்து கண்டுபிடிப்பாளர்களையும், புதுமை செய்பவர்களையும் நான் சந்தித்து பேசியதிலிருந்து இந்த ஓரிரு நாட்களில் நமக்கு தெரியவந்தது என்னவெனில் அவர்களும் நம்மைப் போலவே உலகின் பல்வேறு இடங்களில் இருந்து கொண்டு அவர்கள் நம்மைக் கேட்பது, ஒரு வெளியை உருவாக்குவது பற்றியே. அது அவர்களுக்குள் ஒளிந்திருக்கும், அறிவாற்றலை வெளிப்படுத்தும், உணர்சிகளை வெளிப்படுத்தும் மற்ற எல்லா திறமைகளையும் வெளிப்படுத்தும்.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,(Laughter) I meet all kinds of people who don't enjoy what they do.,(சிரிப்பு) நான் எல்லா விதமான மனிதர்களையும் சந்திக்கின்றேன் தங்களுடைய வேலையில் மகிழ்ச்சி இல்லாதவர்கள்,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",எல்லா/எல்லாம்
all,So we all have our own biases.,நம் அனைவருக்கும் அவரவர் பாகுபாடுகள் இ௫கின்றன.,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,All our men accounted for.,அனைத்து எங்கள் ஆண்கள் கணக்கில்.,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,Not after all this.,அனைத்து இந்த பின்னர் .,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,Aircom's making runs out there all week.,Aircom உருவாக்க அனைத்து வாரம் அங்கு இயங்கும் .,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"By the way, 80 percent of all refugees and displaced people in the world are women and girls.","சிறு தகவல், உலகில் அனைத்து அகதிகள் மற்றும் இடம் பெயர்ந்தவர்களில் 80 சதவீதமானவர்கள் பெண்களும் சிறுமிகளுமாவர்.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,Do you really want all of them to die?,நீங்கள் உண்மையில் அவர்கள் அனைத்து இறக்க வேண்டும் என்று விரும்புகிறீர்களா?,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"And you'll have all this power, and you'll have all the money you want.","நீங்கள் இந்த சக்தி, வேண்டும் மற்றும் நீங்கள் விரும்பும் எல்லா பணமும் வேண்டும்.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",எல்லா/எல்லாம்
all,You all know how this works.,நீங்கள் அனைத்து இந்த வேலை எப்படி தெரியும்.,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,Dump it all right fucking now!,அதை இப்போது fucking அனைத்து டம்ப்!,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"I eventually catch him, or we could investigate other avenues for making all of this unpleasantness disappear.",அவன பிடிக்குற வரை... இல்லனா மற்ற வலிகள ஆராயலாம்... எல்லா பிரச்சனையையும் போக்குறதுக்காக.,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",எல்லா/எல்லாம்
all,"Because all of these great innovators and inventors that we've talked to and seen over the last few days are also sitting in tiny corners in different parts of the world, and all they're asking us to do is create that space to unlock the intelligence, unlock the passion, unlock all of the great things that they hold within themselves.","ஆகையால் இந்த அனைத்து கண்டுபிடிப்பாளர்களையும், புதுமை செய்பவர்களையும் நான் சந்தித்து பேசியதிலிருந்து இந்த ஓரிரு நாட்களில் நமக்கு தெரியவந்தது என்னவெனில் அவர்களும் நம்மைப் போலவே உலகின் பல்வேறு இடங்களில் இருந்து கொண்டு அவர்கள் நம்மைக் கேட்பது, ஒரு வெளியை உருவாக்குவது பற்றியே. அது அவர்களுக்குள் ஒளிந்திருக்கும், அறிவாற்றலை வெளிப்படுத்தும், உணர்சிகளை வெளிப்படுத்தும் மற்ற எல்லா திறமைகளையும் வெளிப்படுத்தும்.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"I'm a big advocate of changing the lightbulbs and buying hybrids, and Tipper and I put 33 solar panels on our house, and dug the geothermal wells, and did all of that other stuff.","மின்சார பல்புகளை மாற்றிவிட்டு நவீன மின்சக்தி சேமிப்பு விளக்குகளையும், டிப்பர்களையும் வாங்குவதைக் குறித்த விஷயத்தில் நான் பெரிய அளவில் வாதாடுபவன் தான், மேலும் நான் 33 சூரிய சக்தி தகடுகளை என் வீட்டிற்கு மேலே வைத்தேன், புவி வெப்பக் கிணறுகளைத் தோண்டினேன், மற்ற அனைத்து வேலைகளையும் செய்தேன்.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"No biologists, for example, would dare suggest that 50 percent of all species or more have been or are on the brink of extinction because it simply is not true, and yet that -- the most apocalyptic scenario in the realm of biological diversity -- scarcely approaches what we know to be the most optimistic scenario in the realm of cultural diversity.","எந்த உயிரியலாளருமே, உதாரணமாக, அனைத்து உயிரினங்களிலும் 50% அல்லது அதற்கு மேலானவைகள் பூமியில் இல்லாமற் போயிருக்கும் எனவோ அல்லது இல்லாமற் போவதின் எல்லையில் இருந்திருக்கும் எனவோ சொல்வதற்குத் தைரியம் கொண்டிருக்க மாட்டார் ஏனென்றால் அது உண்மையல்லவே, மேலும் இன்னமும் கூட, உயிரியல் சார்ந்த பரவலின் பிரிவில் மிகவும் எதிர்பார்க்கப்படுகிற காட்சியானது – மிகவும் நேர்மறைச் சிந்தனை காட்சியாக இருப்பதாக நாம் அறிகிற கலாச்சார பரவலின் பிரிவை அரிதாகவே நெருங்கிச் செல்கிறது.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"Once a quarter, all students across the state are assessed on their learning outcomes and schools which are doing well are rewarded.",பார்க்கின்றனர்.காலாண்டுக்கு ஒரு முறை மாநிலத்தில் அனைத்து மாணவர்களும் கற்றல் பயனை கொண்டு சோதிக்கப்படுகிறார்கள்.நன்கு தேர்ச்சி பெரும் பள்ளிகளுக்கு,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"The moment I smelt your neck, it all came flooding back.","நான் அனைத்து மீண்டும் வெள்ளம் வந்து உங்கள் கழுத்து, வகை உணவு மீன் கணம்.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"Sir, all ground units are in position.","சார், அனைத்து தரையில் அலகுகள் நிலையில் உள்ளன.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,All of this is one little girl's bedroom. Every moment.,இங்குள்ள அனைத்தும் ஒரு குழந்தையின் படுக்கை அறையின் ஒவ்வொரு நிமிடங்கள்.,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,What if that picture links to all of your pictures?,"இப்போது , உங்கள் அனைத்துப் படங்களோடும் அந்த படம் இணைப்பதென்ன?","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"And in fact, what Murray was talking about yesterday in the fractal beauty of nature -- of having the descriptions at various levels be rather similar -- all goes down to the idea that the elementary particles are both sticky and standoffish, and they're in violent motion.",ஆனால் முர்ரே நேற்று எதைப்பற்றி பேசினார் என்றால் இயற்கையின் உள்ளொளுங்கு அழகு சம்பந்தமாக ஒழுங்கு விவரங்கள் இருப்பதை பற்றி வெவ்வேறு கட்டத்தில் ஆனால் ஏறக்குறைய ஒரே மாதிரியான எல்லா யோசனைகளும் அடிப்படை துகள்கள் பற்றிய அழமான கருத்தை நோக்கியே செல்கின்றன. அவைகள் (அடிப்படை துகள்கள்)ஒட்டும் மற்றும் தூரத்திலேயே நிறுத்தும் இரண்டு தனமைகளையம் கொண்டவைகளாக உள்ளன மேலும் அவைகள் எல்லாம் மிகவும் மூர்க வேகத்தில் உள்ளன.,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",எல்லா/எல்லாம்
all,"Leave the babysitter alone, all right?",", தனியாக அனைத்து வலது குழந்தையை விட்டு?","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,All I can focus on is my hunger.,நான் கவனம் செலுத்த முடியும் அனைத்து என் பசி இருக்கிறது.,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"All big societies that have governments, and where most people are strangers to each other, are inevitably similar to each other and different from tribal societies.",அரசு இருக்கும் எல்லா பெரிய சமூகங்களிலும் எல்லோரும் ஒருவருக்கு ஒருவர் அன்னியர் தான் ஒருவருக்கு ஒருவர் ஒத்தவர் என்பது தவிர்க்க முடியாதது ஆனால் பழங்குடி சமூகத்தினரிடம் இருந்து மாறுபட்டவர்கள்.,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",எல்லா/எல்லாம்
all,"Well, all the messages are texts, so we can text.","சரி, அனைத்து செய்திகள் நூல்கள், நாம் உரை முடியும்.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"So what I did is I took all of the interviews where I saw worthiness, where I saw people living that way, and just looked at those.","அதனால், நான் என்ன செய்தேனென்றால் நான் அனைத்து நேர்காணல்களையும் எடுத்துக் கொண்டேன். தகுதியுடைமை, மற்றும் அவ்வாறு வாழும் மக்களைப் பற்றிய நேர்காணல்களை, மட்டும் பார்த்தேன்.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"Now from what we know, all of the victims were involved in the brokerage scandal but there was a question whether or not the fraud charges could be prosecuted.","தரகு ஊழல் ஆனால் ஒரு கேள்வி இருந்தது இப்பொழுது எங்களுக்கு தெரியும் என்ன, பாதிக்கப்பட்ட அனைத்து ஈடுபட்டிருந்தனர் மோசடி குற்றச்சாட்டுக்களை முன்னெடுத்த முடியும் இல்லையா.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"And as soon as I removed all pressure and expectations from myself, that pressure quickly got replaced by enthusiasm, and it allowed me to just play.","இவ்வாறாக, நான் எல்லா அழுத்தங்களையும், எதிர்பார்ப்புகளையும் நீக்கிவிட்டதால் அந்த அழுத்தம் விரைவிலேயே உற்சாகமாக மாற்றடைந்தது அது என்னை விளையாட அனுமதித்தது.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",எல்லா/எல்லாம்
all,All Joes present and accounted for.,தற்போதைய மற்றும் கணக்கில் அனைத்து ஜோஸ்.,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"I'd lived in this area all my life, and you could not get to the river, because of all the lovely facilities that I mentioned earlier.","என் வாழ்க்கை முழுவதின் இந்தப் பகுதியிலேயே வாழ்ந்திருந்தேன், நான் முன்னதாக குறிப்பிட்டிருந்த அனைத்து அற்புதமான வசதிகளின் காரணமாக நீங்கள் அந்த ஆற்றிற்கு போய்ச்சேர முடியாது.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"As well, you will be receiving a memo in the next couple minutes detailing all the products that we need you guys to unload.","அனைத்து பொருட்களின் விவரங்கள் அடுத்த இரண்டு நிமிடங்கள் ல் அதேபோல், நீங்கள் ஒரு குறிப்பு வரும் நாம் இறக்க நீங்கள் வேண்டும் என்று.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,All of them are llTs...,அவர்கள் அனைவரும் ஐ.ஐ.டி. உள்ளன ...,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"I am transmitting it on all wavelengths, but nothing is getting out, Cooper.","நான் அதை அனைத்து அலைவரிசையிலும் அனுப்புகிறேன், ஆனால் எதுவும் இங்கிருந்து செல்லவில்லை, Cooper.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,WCKD wants all the immunes they can get.,WCKD அவர்கள் பெற முடியும் அனைத்து immunes விரும்புகிறார்.,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,You changed it all.,நீங்கள் எல்லாம் மாறிவிட்டது.,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",எல்லா/எல்லாம்
all,Let's all rise.,நாம் அனைத்து உயர்வு தான்.,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"And finally, in the end, I think it's pretty obvious at least to all of all us who've traveled in these remote reaches of the planet, to realize that they're not remote at all.","மேலும் இறுதியாக, முடிவில், நான் நினைக்கிறேன் இந்தக் கிரகத்தின் இத்தகைய தொலைதூர எல்லைகளுக்கு பயணம் செய்திருக்கிற நாமெல்லாரிலும் குறைந்த பட்சம் அனைவருக்கும், அவைகள் ஒரு போதும் தூரமானவைகள் அல்ல என்பதை உணர்வதற்கு அது கொஞ்சம் தெளிவாகத் தான் தெரிகிறது.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"Because all of these great innovators and inventors that we've talked to and seen over the last few days are also sitting in tiny corners in different parts of the world, and all they're asking us to do is create that space to unlock the intelligence, unlock the passion, unlock all of the great things that they hold within themselves.","ஆகையால் இந்த அனைத்து கண்டுபிடிப்பாளர்களையும், புதுமை செய்பவர்களையும் நான் சந்தித்து பேசியதிலிருந்து இந்த ஓரிரு நாட்களில் நமக்கு தெரியவந்தது என்னவெனில் அவர்களும் நம்மைப் போலவே உலகின் பல்வேறு இடங்களில் இருந்து கொண்டு அவர்கள் நம்மைக் கேட்பது, ஒரு வெளியை உருவாக்குவது பற்றியே. அது அவர்களுக்குள் ஒளிந்திருக்கும், அறிவாற்றலை வெளிப்படுத்தும், உணர்சிகளை வெளிப்படுத்தும் மற்ற எல்லா திறமைகளையும் வெளிப்படுத்தும்.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",எல்லா/எல்லாம்
all,You can save all of them.,நீங்கள் அனைவரும் சேமிக்க முடியும் .,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"Look Jim, it is not my fault your wife left you, all right?","பார் ஜிம், அது என் தவறு உங்கள் மனைவி, அனைத்து வலது உன்னை விட்டு அல்ல?","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"Oh, as a member of the same community as you... my business associate here and I, we're just a little worried... what with all the problems out on the street.","ஓ, நீங்கள் அதே சமூகத்தின் உறுப்பினராக... என் வணிக இங்கே நான் தொடர்ந்து, நாங்கள் கொஞ்சம் கவலை இல்லை... என்ன அனைத்து பிரச்சினைகள் தெருவில் அவுட்.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"But look, this is the world my teacher talked about in 1960: one billion Western world here -- high child-survival, small families -- and all the rest, the rainbow of developing countries, with very large families and poor child survival.","இந்த உலகம் பற்றிதான் எனது ஆசிரியர் 1960ல் பேசினார் ஒரு பில்லியன் மேற்கத்திய உலகம் இங்கிருக்கிறது பிறந்த குழந்தைகளில் அதிகமான குழந்தைகள் ஆயுளுடன் உள்ளனர், சிறிய குடும்பங்கள் மற்றவைகள் எல்லாம் முன்னேறி வரும் நாடுகளின் வானவில் மிகப்பெரிய குடும்பங்களுடன் கூடியது மேலும் பிறக்கும் குழந்தைகளில் மிகவும் குறைவான குழந்தைகளே அதிக நாட்கள் வாழ்கின்றன","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",எல்லா/எல்லாம்
all,"But of all the dire news that you'll hear and that you have heard about the state of our oceans, I have the unfortunate burden of delivering to you possibly the very worst of it and that is this whole time your mother was right.","ஆனால், நீங்கள் கேட்ட கேட்ககூடிய ஆழி பற்றிய அனைத்து துர்செய்திகளில், மிக வருத்தமான செய்தியை நான் உங்களுக்கு கூறுவதில் நான் வருத்தம் அடைகின்றேன். இந்த காலகட்டத்திலேயே உங்கள் தாய் சொன்னது தான் சரி.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"DH: ♪ I'll never remember all this. ♪ ♪ Will the clicker work when I press it? ♪ ♪ Why must Al Gore go right before me? ♪ ♪ Oh man, I'm scared to death. ♪ ♪ I hope I don't pass out onstage ♪ ♪ and now I really wish I wasn't wearing green. ♪ All: ♪ Give your talk. ♪ SC 1: ♪ You must be be sweet like Brené Brown. ♪ All: ♪ Give your talk. ♪ SC 2: ♪ You must be funny like Ken Robinson. ♪ All: ♪ Give your talk. ♪ SC 3: ♪ You must be cool like Reggie Watts ♪ All: ♪ and bring out a prop like Jill Bolte Taylor. ♪ DH: ♪ My time is running over. The clock now says nil. ♪ ♪ I'm saying my words faster. Understand me still. ♪ ♪ I'm too nervous to give this TED Talk. ♪ All: ♪ Don't give up. Rehearse. You're good. ♪ ♪ We'll edit out the mistakes that you make. ♪ ♪ Give your talk. ♪ DH: ♪ I will be big like Amy Cuddy. ♪ All: ♪ Give your talk. ♪ DH: ♪ I will inspire like Liz Gilbert. ♪ All: ♪ Give your talk. ♪ DH: ♪ I will engage like Hans Rosling ♪ ♪ and release mosquitos ♪ ♪ like Bill Gates. ♪ SC 2: ♪ I'll make a TED Talk out of you. ♪ ♪ I'll make a TED Talk out of you. ♪ ♪ I'll make a TED Talk out of you. ♪ ♪ I'll make a TED Talk out of you. ♪ ♪ I'll make a TED Talk out of you. ♪ (Applause) [""Brought to you by TED staff and friends""] (Music)","ட ஹா: ♪இதையெல்லாம நான் நினைவில் வைத்துக்கொள்ள மாட்டேன்.♪ ♪இந்த சொடுக்கி நான் சொடுக்கினால் வேலை செய்யுமா?♪ ♪அல் கோர் ஏன் எனக்கு முன்பாக செல்ல வேண்டும்?♪ ♪அய்யோ, மிகவும் பயமாக உள்ளது.♪ ♪மேடையில் நான் மயங்கி விடுவேனோ என்று பயமாக உள்ளது♪ ♪பச்சை ஆடை அணிந்திருக்க கூடாதோ என்று நினைக்கிறேன்.♪ அனைவரும்: ♪உன் உரையை நிகழ்த்து .♪ பே ப 1:♪நீங்கள் ப்ரென் ப்ரௌன் போல இனிமையாக இருக்கவேண்டும்.♪ ♪உன் உரையை நிகழ்த்து♪ பே ப 2:♪நீங்கள் கென் ராபின்சன் போல வேடிக்கையாக இருக்க வேண்டும்.♪ அனைவரும்: ♪உன் உரையை நிகழ்த்து..♪ பே ப 3: ♪ நீங்கள் ரெக்க் வாட்ஸ் போல சாந்தமாக இருக்கவேண்டும்♪ அனைவரும்: ♪ஜில் போல்ட் டெய்லர் போல ஆதரிக்க முயற்சிக்கவும்.♪ ட ஹா: ♪என் நேரம் முடிகிறது. கடிகாரம் நேரம் இல்லை என்பதை காட்டுகிறது.♪ ♪நான் என் வார்த்தைகளை வேகமாக சொல்கிறேன். இருந்தாலும் புரிந்துகொள்ளுங்கள்.♪ ♪இந்த TED உரை நிகழ்த்த எனக்கு பதற்றமாக உள்ளது .♪ அனைவரும்: ♪விட்டுவிடாதீர்கள். நீங்கள் நன்றாக தான் செய்கிறீர்கள். ஒத்திகை பாருங்கள்.♪ ♪நீங்கள் செய்யும் குறைகளை நாங்கள் திருத்தி விடுவோம்.♪ ♪உனது உரையை நிகழ்த்து .♪ ட ஹா:♪நான் எமி கட்டி போல பிரபலமாவேன் .♪ அனைவரும்: ♪உனது உரையை நிகழ்த்து.♪ ட ஹா: ♪நான் லிஸ் கில்பெர்ட் போல ஊக்குவிப்பேன்.♪ அனைவரும்: ♪உனது உரையை நிகழ்த்து.♪ ட ஹா: ♪நான் ஹான்ஸ் ரோஸ்லிங்க் போல ஒருமுகப்படுத்தி♪ ♪கொசுக்களை துரத்துவேன்♪ ♪பில் கேட்ஸ் போல.♪ பெ ப 2:♪நான் உங்களை வைத்து TED உரையை தயாரிப்போம்.♪ ♪நான் உங்களை வைத்து TED உரையை தயாரிப்போம்.♪ ♪நான் உங்களை வைத்து TED உரையை தயாரிப்போம்.♪ ♪நான் உங்களை வைத்து TED உரையை தயாரிப்போம்.♪ ♪நான் உங்களை வைத்து TED உரையை தயாரிப்போம்.♪ (கைத்தட்டல்) [""TED ஊழியர்கள் மற்றும் நண்பர்களால் வழங்கப்பட்டது""] (இசை)","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,All the green Latin American countries are moving towards smaller families.,"அனைத்து பச்சையான இலத்தீன் அமெரிக்க குடும்பங்கள் சிறிய குடும்பங்களை நோக்கி நகர்ந்து கொண்டிருக்கின்றன. இங்கே உள்ள உங்கள் மஞ்சள் அரேபிய நாடுகளாகும்,","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,Any and all traces of our existence is terminated.,ஏதாவதொன்று மற்றும் அனைத்து தடயங்களையும் நம் இருப்பை நிறுத்தப்பட்டது.,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,The people that do all the research told me that this was the real deal.,ஆராய்ச்சி என்னிடம் கூறினார் அனைத்து என்று மக்கள் இந்த உண்மையான ஒப்பந்தம் இருந்தது என்று.,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"AG: The answer to the question is hard for me because, on the one hand, I think that we should feel really great about the fact that the Republican nominee -- certain nominee -- John McCain, and both of the finalists for the Democratic nomination -- all three have a very different and forward-leaning position on the climate crisis. All three have offered leadership, and all three are very different from the approach taken by the current administration. And I think that all three have also been responsible in putting forward plans and proposals. But the campaign dialogue that -- as illustrated by the questions -- that was put together by the League of Conservation Voters, by the way, the analysis of all the questions -- and, by the way, the debates have all been sponsored by something that goes by the Orwellian label, ""Clean Coal."" Has anybody noticed that?","ஏஜி: இந்தக் கேள்விக்கான பதிலானது எனக்கு மிகவும் சிரமமானது ஏனென்றால், ஒரு பக்கம், உண்மையிலேயே குடியரசுக்கட்சி வேட்பாளர் – நிச்சையமான வேட்பாளர் – ஜான் மெக்கெயினும், ஜனநாயகக் கட்சி நியமனத்திற்கான இரண்டு இறுதியாளர்கள் -- அனைத்து மூவரும் காலநிலை பிரச்சினையின் மீது முற்றிலும் வித்தியாசமான மற்றும் முற்போக்கான நிலைகளைக் கொண்டுள்ளார்கள் என்பதைக் குறித்து நாம் உண்மையிலேயே சந்தோஷப்பட வேண்டும் என நான் நினைக்கிறேன். அனைத்து மூவரும் தலைமைத்துவத்தைக் கொடுத்திருக்கிறார்கள், மற்றும் அனைத்து மூவருமே தற்போதைய நிர்வாகம் எடுத்திருக்கிற அணுகுமுறையிலிருந்து மிகவும் வித்தியாசமானவர்கள். மேலும் திட்டங்களையும் முன்வடிவுகளையும் முன்னிறுத்துவதில் அனைத்து மூவரும் பொறுப்புள்ளவர்களாயிருக்கிறார்கள் என்று நான் நினைக்கிறேன். ஆனால் அந்த பிரச்சார உரையாடல் -- கேள்விகளால் தெளிவாக்கப்பட்ட படி -- பழமைவாதியான வாக்காளர்களின் முன்னணியால் ஒன்றாக இணைத்து வைக்கப்பட்டது, அப்படியாக, அனைத்துக் கேள்விகளின் பகுப்பாய்வு – அப்படியாக, அந்த விவாதங்கள் அனைத்தும் ஓர்வெல்லியன் லேபிள், “தூய நிலக்கரி” என்பதோடு செல்லும் ஒன்றால் ஆதரிக்கப்பட்டது. யாராவது அதைக் கவனித்தார்களா? ஒவ்வொரு ஒற்றை விவாதமும்","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"But when money comes increasingly to govern access to the essentials of the good life -- decent health care, access to the best education, political voice and influence in campaigns -- when money comes to govern all of those things, inequality matters a great deal.","ஆனால் பணம் அனைத்தையும் கண்காணிக்கும் போது நல்வாழ்விற்கான அடிப்படை தேவைகள் நல்ல சுகாதாரம், சிறந்த கல்வி அரசியல் பலம் மற்றும் செல்வாக்கு இவை அனைத்தயும் பணம் நிர்ணயித்தால் ஏற்றத்தாழ்வு மிகப்பெரிய தாக்கத்தை ஏற்படுத்தும்","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,Hank Williams and all the Driftin' Cowboys... (HANK WILLIAMS BLUES PLAYING),நான்ஹாங்க்வில்லியம்ஸ்மற்றும் அனைத்து Driftin 'கவ்பாய்ஸ்... (ஹன்க்வில்லியம்ஸின்ப்ளூஸ்வாசித்தல்),"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,All the terrible things I've done.,நான் செய்த அனைத்து கொடூரமான விஷயங்கள்.,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"I'm gonna call the rest of the crew and get them down there, all right?","அவர்களை அங்கே இறங்கி, அனைத்து நான் குழுவினர் ஓய்வு அழைக்க போகிறேன்?","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,They thought that I was doing it all myself.,இதை அனைத்தையும் நானாக செய்ததாக நினைக்கின்றனர்.,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,You can have all that you want.,நீ நீங்கள் விரும்பும் அனைத்து முடியும்.,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,I don't know if I need all of that.,நான் என்று அனைத்து தேவைப்பட்டால் எனக்கு தெரியாது.,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,All of these questions here.,இந்த கேள்விகள் அனைத்தும் இங்கே.,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"(""Intrigue and murder among 16th century Ottoman court painters."") (Laughter) All right, so I got a collection of the paintings together and I looked at them and I deconstructed them and I put them back together.","""16-ம் நூற்றாண்டு கிரேக்கப் பேரரசுக் கலைஞரின் உட்சதி மற்றும் கொலை"". (சிரிப்பொலி) நான் முதலில் அந்த ஓவியங்களை எல்லாம் சேகரித்தேன். அவைகளை நன்றாக கவனித்து மறுநிர்மாணம் செய்தேன். மீண்டும் அவற்றை ஒன்றாக சேர்த்தேன்.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",எல்லா/எல்லாம்
all,We're gonna turn all this around.,இதை எல்லாம் நாம சரி பண்ணிடுவோம்.,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",எல்லா/எல்லாம்
all,We killed you all!,நாங்கள் எல்லா கொலை!,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",எல்லா/எல்லாம்
all,"Those tribal societies, which constituted all human societies for most of human history, are far more diverse than are our modern, recent, big societies.","அந்த பழங்குடி சமூகங்கள் மனித வரலாற்றின் எல்லா மனித சமூகங்களையும் உட்கொண்டது அவை பல விதங்களில் மாறுபட்டவை , நமது நவீன சமூகங்களை விட நமது சமீபத்திய பெரிய சமூகங்களை விட","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",எல்லா/எல்லாம்
all,Their competitors are equally qualified to make all of these products.,அவர்களின் போட்டியாளர்களுக்கு இந்த பொருட்களை தயாரிக்கும் எல்லா தகுதிகளும் இருக்கிறது.,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",எல்லா/எல்லாம்
